,model,category,language,frame_type,instance,prompt,total_logprob,avg_logprob
4462,google/gemma-3-12b-it,vehicle,en,generic,van,One example of a vehicle is ___.,-19.5,-19.5
4463,google/gemma-3-12b-it,vehicle,en,generic,wagon,One example of a vehicle is ___.,-20.875,-20.875
4464,google/gemma-3-12b-it,vehicle,en,generic,wheelchair,One example of a vehicle is ___.,-23.0,-23.0
4465,google/gemma-3-12b-it,vehicle,en,generic,yacht,One example of a vehicle is ___.,-24.0,-24.0
4466,google/gemma-3-12b-it,vehicle,en,indefinite_prod,airplane,Name an example of a vehicle: ___,-10.8125,-10.8125
4467,google/gemma-3-12b-it,vehicle,en,indefinite_prod,boat,Name an example of a vehicle: ___,-13.3125,-13.3125
4468,google/gemma-3-12b-it,vehicle,en,indefinite_prod,bus,Name an example of a vehicle: ___,-10.6875,-10.6875
4469,google/gemma-3-12b-it,vehicle,en,indefinite_prod,canoe,Name an example of a vehicle: ___,-18.125,-18.125
4470,google/gemma-3-12b-it,vehicle,en,indefinite_prod,car,Name an example of a vehicle: ___,-5.65625,-5.65625
4471,google/gemma-3-12b-it,vehicle,en,indefinite_prod,carriage,Name an example of a vehicle: ___,-14.4375,-14.4375
4472,google/gemma-3-12b-it,vehicle,en,indefinite_prod,ferry,Name an example of a vehicle: ___,-16.375,-16.375
4473,google/gemma-3-12b-it,vehicle,en,indefinite_prod,helicopter,Name an example of a vehicle: ___,-14.5,-14.5
4474,google/gemma-3-12b-it,vehicle,en,indefinite_prod,motorcycle,Name an example of a vehicle: ___,-10.625,-10.625
4475,google/gemma-3-12b-it,vehicle,en,indefinite_prod,raft,Name an example of a vehicle: ___,-20.625,-20.625
4476,google/gemma-3-12b-it,vehicle,en,indefinite_prod,ship,Name an example of a vehicle: ___,-14.1875,-14.1875
4477,google/gemma-3-12b-it,vehicle,en,indefinite_prod,sled,Name an example of a vehicle: ___,-16.25,-16.25
4478,google/gemma-3-12b-it,vehicle,en,indefinite_prod,submarine,Name an example of a vehicle: ___,-17.125,-17.125
4479,google/gemma-3-12b-it,vehicle,en,indefinite_prod,train,Name an example of a vehicle: ___,-11.5,-11.5
4480,google/gemma-3-12b-it,vehicle,en,indefinite_prod,airboat,Name an example of a vehicle: ___,-22.9375,-11.46875
4481,google/gemma-3-12b-it,vehicle,en,indefinite_prod,aircraft carrier,Name an example of a vehicle: ___,-22.8125,-11.40625
4482,google/gemma-3-12b-it,vehicle,en,indefinite_prod,ambulance,Name an example of a vehicle: ___,-15.75,-15.75
4483,google/gemma-3-12b-it,vehicle,en,indefinite_prod,bike,Name an example of a vehicle: ___,-9.75,-9.75
4484,google/gemma-3-12b-it,vehicle,en,indefinite_prod,buggy,Name an example of a vehicle: ___,-19.25,-19.25
4485,google/gemma-3-12b-it,vehicle,en,indefinite_prod,bulldozer,Name an example of a vehicle: ___,-14.75,-14.75
4486,google/gemma-3-12b-it,vehicle,en,indefinite_prod,camper,Name an example of a vehicle: ___,-17.625,-17.625
4487,google/gemma-3-12b-it,vehicle,en,indefinite_prod,cart,Name an example of a vehicle: ___,-15.625,-15.625
4488,google/gemma-3-12b-it,vehicle,en,indefinite_prod,chariot,Name an example of a vehicle: ___,-16.375,-16.375
4489,google/gemma-3-12b-it,vehicle,en,indefinite_prod,cruise ship,Name an example of a vehicle: ___,-16.8544921875,-8.42724609375
4490,google/gemma-3-12b-it,vehicle,en,indefinite_prod,dirt bike,Name an example of a vehicle: ___,-18.896240234375,-9.4481201171875
4491,google/gemma-3-12b-it,vehicle,en,indefinite_prod,firetruck,Name an example of a vehicle: ___,-12.125,-12.125
4492,google/gemma-3-12b-it,vehicle,en,indefinite_prod,forklift,Name an example of a vehicle: ___,-16.5,-16.5
4493,google/gemma-3-12b-it,vehicle,en,indefinite_prod,garbage truck,Name an example of a vehicle: ___,-20.752593994140625,-10.376296997070312
4494,google/gemma-3-12b-it,vehicle,en,indefinite_prod,go-kart,Name an example of a vehicle: ___,-20.21435546875,-6.738118489583333
4495,google/gemma-3-12b-it,vehicle,en,indefinite_prod,golf cart,Name an example of a vehicle: ___,-17.7568359375,-8.87841796875
4496,google/gemma-3-12b-it,vehicle,en,indefinite_prod,gondola,Name an example of a vehicle: ___,-20.1492919921875,-10.07464599609375
4497,google/gemma-3-12b-it,vehicle,en,indefinite_prod,hearse,Name an example of a vehicle: ___,-21.81640625,-10.908203125
4498,google/gemma-3-12b-it,vehicle,en,indefinite_prod,hot-air balloon,Name an example of a vehicle: ___,-29.73876953125,-7.4346923828125
4499,google/gemma-3-12b-it,vehicle,en,indefinite_prod,hovercraft,Name an example of a vehicle: ___,-20.0166015625,-10.00830078125
4500,google/gemma-3-12b-it,vehicle,en,indefinite_prod,humvee,Name an example of a vehicle: ___,-25.5,-12.75
4501,google/gemma-3-12b-it,vehicle,en,indefinite_prod,jeep,Name an example of a vehicle: ___,-11.25,-11.25
4502,google/gemma-3-12b-it,vehicle,en,indefinite_prod,jet,Name an example of a vehicle: ___,-16.25,-16.25
4503,google/gemma-3-12b-it,vehicle,en,indefinite_prod,jetski,Name an example of a vehicle: ___,-20.125,-10.0625
4504,google/gemma-3-12b-it,vehicle,en,indefinite_prod,kayak,Name an example of a vehicle: ___,-18.875,-18.875
4505,google/gemma-3-12b-it,vehicle,en,indefinite_prod,limousine,Name an example of a vehicle: ___,-15.6875,-15.6875
4506,google/gemma-3-12b-it,vehicle,en,indefinite_prod,minivan,Name an example of a vehicle: ___,-14.125,-14.125
4507,google/gemma-3-12b-it,vehicle,en,indefinite_prod,police car,Name an example of a vehicle: ___,-16.51397705078125,-8.256988525390625
4508,google/gemma-3-12b-it,vehicle,en,indefinite_prod,quad,Name an example of a vehicle: ___,-17.375,-17.375
4509,google/gemma-3-12b-it,vehicle,en,indefinite_prod,rickshaw,Name an example of a vehicle: ___,-19.627960205078125,-9.813980102539062
4510,google/gemma-3-12b-it,vehicle,en,indefinite_prod,roadsweeper,Name an example of a vehicle: ___,-30.51324462890625,-10.17108154296875
4511,google/gemma-3-12b-it,vehicle,en,indefinite_prod,rocket,Name an example of a vehicle: ___,-16.875,-16.875
4512,google/gemma-3-12b-it,vehicle,en,indefinite_prod,sailboat,Name an example of a vehicle: ___,-13.9375,-13.9375
4513,google/gemma-3-12b-it,vehicle,en,indefinite_prod,school bus,Name an example of a vehicle: ___,-14.565948486328125,-7.2829742431640625
4514,google/gemma-3-12b-it,vehicle,en,indefinite_prod,scooter,Name an example of a vehicle: ___,-11.625,-11.625
4515,google/gemma-3-12b-it,vehicle,en,indefinite_prod,seaplane,Name an example of a vehicle: ___,-21.54734992980957,-7.18244997660319
4516,google/gemma-3-12b-it,vehicle,en,indefinite_prod,skateboard,Name an example of a vehicle: ___,-14.4375,-14.4375
4517,google/gemma-3-12b-it,vehicle,en,indefinite_prod,snowmobile,Name an example of a vehicle: ___,-14.8798828125,-7.43994140625
4518,google/gemma-3-12b-it,vehicle,en,indefinite_prod,snowplow,Name an example of a vehicle: ___,-17.25060272216797,-5.750200907389323
4519,google/gemma-3-12b-it,vehicle,en,indefinite_prod,space shuttle,Name an example of a vehicle: ___,-15.67138671875,-7.835693359375
4520,google/gemma-3-12b-it,vehicle,en,indefinite_prod,speedboat,Name an example of a vehicle: ___,-15.3125,-15.3125
4521,google/gemma-3-12b-it,vehicle,en,indefinite_prod,station wagon,Name an example of a vehicle: ___,-14.3238525390625,-7.16192626953125
4522,google/gemma-3-12b-it,vehicle,en,indefinite_prod,steamroller,Name an example of a vehicle: ___,-20.71875,-10.359375
4523,google/gemma-3-12b-it,vehicle,en,indefinite_prod,stroller,Name an example of a vehicle: ___,-19.875,-19.875
4524,google/gemma-3-12b-it,vehicle,en,indefinite_prod,subway,Name an example of a vehicle: ___,-17.875,-17.875
4525,google/gemma-3-12b-it,vehicle,en,indefinite_prod,taxi,Name an example of a vehicle: ___,-12.0,-12.0
4526,google/gemma-3-12b-it,vehicle,en,indefinite_prod,tractor,Name an example of a vehicle: ___,-12.6875,-12.6875
4527,google/gemma-3-12b-it,vehicle,en,indefinite_prod,tricycle,Name an example of a vehicle: ___,-12.4375,-12.4375
4528,google/gemma-3-12b-it,vehicle,en,indefinite_prod,trolley,Name an example of a vehicle: ___,-19.75,-19.75
4529,google/gemma-3-12b-it,vehicle,en,indefinite_prod,truck,Name an example of a vehicle: ___,-7.71875,-7.71875
4530,google/gemma-3-12b-it,vehicle,en,indefinite_prod,tugboat,Name an example of a vehicle: ___,-19.9775390625,-9.98876953125
4531,google/gemma-3-12b-it,vehicle,en,indefinite_prod,unicycle,Name an example of a vehicle: ___,-19.0142822265625,-9.50714111328125
4532,google/gemma-3-12b-it,vehicle,en,indefinite_prod,van,Name an example of a vehicle: ___,-13.6875,-13.6875
4533,google/gemma-3-12b-it,vehicle,en,indefinite_prod,wagon,Name an example of a vehicle: ___,-13.75,-13.75
4534,google/gemma-3-12b-it,vehicle,en,indefinite_prod,wheelchair,Name an example of a vehicle: ___,-18.5,-18.5
4535,google/gemma-3-12b-it,vehicle,en,indefinite_prod,yacht,Name an example of a vehicle: ___,-17.375,-17.375
4536,google/gemma-3-12b-it,watercraft,en,generic,airboat,One example of a watercraft is ___.,-16.9453125,-8.47265625
4537,google/gemma-3-12b-it,watercraft,en,generic,aircraft carrier,One example of a watercraft is ___.,-19.25,-9.625
4538,google/gemma-3-12b-it,watercraft,en,generic,boat,One example of a watercraft is ___.,-12.9375,-12.9375
4539,google/gemma-3-12b-it,watercraft,en,generic,canoe,One example of a watercraft is ___.,-17.125,-17.125
4540,google/gemma-3-12b-it,watercraft,en,generic,cruise ship,One example of a watercraft is ___.,-17.56640625,-8.783203125
4541,google/gemma-3-12b-it,watercraft,en,generic,ferry,One example of a watercraft is ___.,-19.875,-19.875
4542,google/gemma-3-12b-it,watercraft,en,generic,gondola,One example of a watercraft is ___.,-19.905029296875,-9.9525146484375
4543,google/gemma-3-12b-it,watercraft,en,generic,hovercraft,One example of a watercraft is ___.,-20.753067016601562,-10.376533508300781
4544,google/gemma-3-12b-it,watercraft,en,generic,jetski,One example of a watercraft is ___.,-17.806396484375,-8.9031982421875
4545,google/gemma-3-12b-it,watercraft,en,generic,kayak,One example of a watercraft is ___.,-18.5,-18.5
4546,google/gemma-3-12b-it,watercraft,en,generic,raft,One example of a watercraft is ___.,-19.125,-19.125
4547,google/gemma-3-12b-it,watercraft,en,generic,sailboat,One example of a watercraft is ___.,-15.3125,-15.3125
4548,google/gemma-3-12b-it,watercraft,en,generic,seaplane,One example of a watercraft is ___.,-18.38298988342285,-6.127663294474284
4549,google/gemma-3-12b-it,watercraft,en,generic,ship,One example of a watercraft is ___.,-16.25,-16.25
4550,google/gemma-3-12b-it,watercraft,en,generic,speedboat,One example of a watercraft is ___.,-16.75,-16.75
4551,google/gemma-3-12b-it,watercraft,en,generic,submarine,One example of a watercraft is ___.,-17.875,-17.875
4552,google/gemma-3-12b-it,watercraft,en,generic,torpedo,One example of a watercraft is ___.,-20.5,-20.5
4553,google/gemma-3-12b-it,watercraft,en,generic,tugboat,One example of a watercraft is ___.,-20.166015625,-10.0830078125
4554,google/gemma-3-12b-it,watercraft,en,generic,yacht,One example of a watercraft is ___.,-18.5,-18.5
4555,google/gemma-3-12b-it,watercraft,en,indefinite_prod,airboat,Name an example of a watercraft: ___,-17.5908203125,-8.79541015625
4556,google/gemma-3-12b-it,watercraft,en,indefinite_prod,aircraft carrier,Name an example of a watercraft: ___,-18.734375,-9.3671875
4557,google/gemma-3-12b-it,watercraft,en,indefinite_prod,boat,Name an example of a watercraft: ___,-8.9375,-8.9375
4558,google/gemma-3-12b-it,watercraft,en,indefinite_prod,canoe,Name an example of a watercraft: ___,-13.1875,-13.1875
4559,google/gemma-3-12b-it,watercraft,en,indefinite_prod,cruise ship,Name an example of a watercraft: ___,-13.37939453125,-6.689697265625
4560,google/gemma-3-12b-it,watercraft,en,indefinite_prod,ferry,Name an example of a watercraft: ___,-15.9375,-15.9375
4561,google/gemma-3-12b-it,watercraft,en,indefinite_prod,gondola,Name an example of a watercraft: ___,-18.757171630859375,-9.378585815429688
4562,google/gemma-3-12b-it,watercraft,en,indefinite_prod,hovercraft,Name an example of a watercraft: ___,-18.87610626220703,-9.438053131103516
4563,google/gemma-3-12b-it,watercraft,en,indefinite_prod,jetski,Name an example of a watercraft: ___,-16.26153564453125,-8.130767822265625
4564,google/gemma-3-12b-it,watercraft,en,indefinite_prod,kayak,Name an example of a watercraft: ___,-14.8125,-14.8125
4565,google/gemma-3-12b-it,watercraft,en,indefinite_prod,raft,Name an example of a watercraft: ___,-15.625,-15.625
4566,google/gemma-3-12b-it,watercraft,en,indefinite_prod,sailboat,Name an example of a watercraft: ___,-10.375,-10.375
4567,google/gemma-3-12b-it,watercraft,en,indefinite_prod,seaplane,Name an example of a watercraft: ___,-18.640801429748535,-6.213600476582845
4568,google/gemma-3-12b-it,watercraft,en,indefinite_prod,ship,Name an example of a watercraft: ___,-11.625,-11.625
4569,google/gemma-3-12b-it,watercraft,en,indefinite_prod,speedboat,Name an example of a watercraft: ___,-12.6875,-12.6875
4570,google/gemma-3-12b-it,watercraft,en,indefinite_prod,submarine,Name an example of a watercraft: ___,-14.4375,-14.4375
4571,google/gemma-3-12b-it,watercraft,en,indefinite_prod,torpedo,Name an example of a watercraft: ___,-17.375,-17.375
4572,google/gemma-3-12b-it,watercraft,en,indefinite_prod,tugboat,Name an example of a watercraft: ___,-17.800048828125,-8.9000244140625
4573,google/gemma-3-12b-it,watercraft,en,indefinite_prod,yacht,Name an example of a watercraft: ___,-13.125,-13.125
4574,google/gemma-3-12b-it,weapon,en,generic,arrow,One example of a weapon is ___.,-17.5,-17.5
4575,google/gemma-3-12b-it,weapon,en,generic,axe,One example of a weapon is ___.,-19.0,-19.0
4576,google/gemma-3-12b-it,weapon,en,generic,baseball bat,One example of a weapon is ___.,-19.08203125,-9.541015625
4577,google/gemma-3-12b-it,weapon,en,generic,bat,One example of a weapon is ___.,-22.875,-22.875
4578,google/gemma-3-12b-it,weapon,en,generic,baton,One example of a weapon is ___.,-23.75,-23.75
4579,google/gemma-3-12b-it,weapon,en,generic,bazooka,One example of a weapon is ___.,-22.345703125,-11.1728515625
4580,google/gemma-3-12b-it,weapon,en,generic,blowgun,One example of a weapon is ___.,-23.75,-11.875
4581,google/gemma-3-12b-it,weapon,en,generic,blowtorch,One example of a weapon is ___.,-26.875,-13.4375
4582,google/gemma-3-12b-it,weapon,en,generic,bomb,One example of a weapon is ___.,-21.375,-21.375
4583,google/gemma-3-12b-it,weapon,en,generic,boomerang,One example of a weapon is ___.,-22.875,-22.875
4584,google/gemma-3-12b-it,weapon,en,generic,bow,One example of a weapon is ___.,-19.0,-19.0
4585,google/gemma-3-12b-it,weapon,en,generic,brass knuckles,One example of a weapon is ___.,-20.907470703125,-10.4537353515625
4586,google/gemma-3-12b-it,weapon,en,generic,bullet,One example of a weapon is ___.,-16.25,-16.25
4587,google/gemma-3-12b-it,weapon,en,generic,cannon,One example of a weapon is ___.,-17.375,-17.375
4588,google/gemma-3-12b-it,weapon,en,generic,cannonball,One example of a weapon is ___.,-23.15625,-11.578125
4589,google/gemma-3-12b-it,weapon,en,generic,catapult,One example of a weapon is ___.,-20.5,-20.5
4590,google/gemma-3-12b-it,weapon,en,generic,chainsaw,One example of a weapon is ___.,-19.625,-19.625
4591,google/gemma-3-12b-it,weapon,en,generic,cleaver,One example of a weapon is ___.,-23.474609375,-11.7373046875
4592,google/gemma-3-12b-it,weapon,en,generic,crossbow,One example of a weapon is ___.,-17.125,-17.125
4593,google/gemma-3-12b-it,weapon,en,generic,crowbar,One example of a weapon is ___.,-23.2177734375,-11.60888671875
4594,google/gemma-3-12b-it,weapon,en,generic,dagger,One example of a weapon is ___.,-19.25,-19.25
4595,google/gemma-3-12b-it,weapon,en,generic,dart,One example of a weapon is ___.,-19.875,-19.875
4596,google/gemma-3-12b-it,weapon,en,generic,dynamite,One example of a weapon is ___.,-19.75,-19.75
4597,google/gemma-3-12b-it,weapon,en,generic,flamethrower,One example of a weapon is ___.,-23.863869667053223,-5.965967416763306
4598,google/gemma-3-12b-it,weapon,en,generic,grenade,One example of a weapon is ___.,-20.375,-20.375
4599,google/gemma-3-12b-it,weapon,en,generic,gun,One example of a weapon is ___.,-13.9375,-13.9375
4600,google/gemma-3-12b-it,weapon,en,generic,hammer,One example of a weapon is ___.,-18.375,-18.375
4601,google/gemma-3-12b-it,weapon,en,generic,icepick,One example of a weapon is ___.,-22.84375,-11.421875
4602,google/gemma-3-12b-it,weapon,en,generic,knife,One example of a weapon is ___.,-16.875,-16.875
4603,google/gemma-3-12b-it,weapon,en,generic,landmine,One example of a weapon is ___.,-18.90625,-9.453125
4604,google/gemma-3-12b-it,weapon,en,generic,machete,One example of a weapon is ___.,-20.328125,-10.1640625
4605,google/gemma-3-12b-it,weapon,en,generic,machine gun,One example of a weapon is ___.,-17.1474609375,-8.57373046875
4606,google/gemma-3-12b-it,weapon,en,generic,missile,One example of a weapon is ___.,-20.125,-20.125
4607,google/gemma-3-12b-it,weapon,en,generic,pickax,One example of a weapon is ___.,-30.5,-15.25
4608,google/gemma-3-12b-it,weapon,en,generic,pitchfork,One example of a weapon is ___.,-20.878265380859375,-10.439132690429688
4609,google/gemma-3-12b-it,weapon,en,generic,pocketknife,One example of a weapon is ___.,-22.13671875,-11.068359375
4610,google/gemma-3-12b-it,weapon,en,generic,razor blade,One example of a weapon is ___.,-24.796875,-12.3984375
4611,google/gemma-3-12b-it,weapon,en,generic,revolver,One example of a weapon is ___.,-21.875,-21.875
4612,google/gemma-3-12b-it,weapon,en,generic,rifle,One example of a weapon is ___.,-16.75,-16.75
4613,google/gemma-3-12b-it,weapon,en,generic,scalpel,One example of a weapon is ___.,-20.376327514648438,-10.188163757324219
4614,google/gemma-3-12b-it,weapon,en,generic,scissors,One example of a weapon is ___.,-17.125,-17.125
4615,google/gemma-3-12b-it,weapon,en,generic,slingshot,One example of a weapon is ___.,-22.2578125,-11.12890625
4616,google/gemma-3-12b-it,weapon,en,generic,spear,One example of a weapon is ___.,-19.0,-19.0
4617,google/gemma-3-12b-it,weapon,en,generic,sword,One example of a weapon is ___.,-16.375,-16.375
4618,google/gemma-3-12b-it,weapon,en,generic,tank,One example of a weapon is ___.,-19.875,-19.875
4619,google/gemma-3-12b-it,weapon,en,generic,torpedo,One example of a weapon is ___.,-21.625,-21.625
4620,google/gemma-3-12b-it,weapon,en,generic,trident,One example of a weapon is ___.,-22.75,-22.75
4621,google/gemma-3-12b-it,weapon,en,generic,whip,One example of a weapon is ___.,-21.75,-21.75
4622,google/gemma-3-12b-it,weapon,en,indefinite_prod,arrow,Name an example of a weapon: ___,-12.5,-12.5
4623,google/gemma-3-12b-it,weapon,en,indefinite_prod,axe,Name an example of a weapon: ___,-10.875,-10.875
4624,google/gemma-3-12b-it,weapon,en,indefinite_prod,baseball bat,Name an example of a weapon: ___,-12.379150390625,-6.1895751953125
4625,google/gemma-3-12b-it,weapon,en,indefinite_prod,bat,Name an example of a weapon: ___,-15.25,-15.25
4626,google/gemma-3-12b-it,weapon,en,indefinite_prod,baton,Name an example of a weapon: ___,-15.5,-15.5
4627,google/gemma-3-12b-it,weapon,en,indefinite_prod,bazooka,Name an example of a weapon: ___,-15.81756591796875,-7.908782958984375
4628,google/gemma-3-12b-it,weapon,en,indefinite_prod,blowgun,Name an example of a weapon: ___,-18.5546875,-9.27734375
4629,google/gemma-3-12b-it,weapon,en,indefinite_prod,blowtorch,Name an example of a weapon: ___,-22.0625,-11.03125
4630,google/gemma-3-12b-it,weapon,en,indefinite_prod,bomb,Name an example of a weapon: ___,-16.0,-16.0
4631,google/gemma-3-12b-it,weapon,en,indefinite_prod,boomerang,Name an example of a weapon: ___,-16.0,-16.0
4632,google/gemma-3-12b-it,weapon,en,indefinite_prod,bow,Name an example of a weapon: ___,-12.25,-12.25
4633,google/gemma-3-12b-it,weapon,en,indefinite_prod,brass knuckles,Name an example of a weapon: ___,-17.285400390625,-8.6427001953125
4634,google/gemma-3-12b-it,weapon,en,indefinite_prod,bullet,Name an example of a weapon: ___,-14.75,-14.75
4635,google/gemma-3-12b-it,weapon,en,indefinite_prod,cannon,Name an example of a weapon: ___,-11.375,-11.375
4636,google/gemma-3-12b-it,weapon,en,indefinite_prod,cannonball,Name an example of a weapon: ___,-19.3125,-9.65625
4637,google/gemma-3-12b-it,weapon,en,indefinite_prod,catapult,Name an example of a weapon: ___,-13.25,-13.25
4638,google/gemma-3-12b-it,weapon,en,indefinite_prod,chainsaw,Name an example of a weapon: ___,-13.0,-13.0
4639,google/gemma-3-12b-it,weapon,en,indefinite_prod,cleaver,Name an example of a weapon: ___,-18.00299072265625,-9.001495361328125
4640,google/gemma-3-12b-it,weapon,en,indefinite_prod,crossbow,Name an example of a weapon: ___,-12.6875,-12.6875
4641,google/gemma-3-12b-it,weapon,en,indefinite_prod,crowbar,Name an example of a weapon: ___,-17.503189086914062,-8.751594543457031
4642,google/gemma-3-12b-it,weapon,en,indefinite_prod,dagger,Name an example of a weapon: ___,-11.3125,-11.3125
4643,google/gemma-3-12b-it,weapon,en,indefinite_prod,dart,Name an example of a weapon: ___,-13.3125,-13.3125
4644,google/gemma-3-12b-it,weapon,en,indefinite_prod,dynamite,Name an example of a weapon: ___,-16.5,-16.5
4645,google/gemma-3-12b-it,weapon,en,indefinite_prod,flamethrower,Name an example of a weapon: ___,-16.50633192062378,-4.126582980155945
4646,google/gemma-3-12b-it,weapon,en,indefinite_prod,grenade,Name an example of a weapon: ___,-13.125,-13.125
4647,google/gemma-3-12b-it,weapon,en,indefinite_prod,gun,Name an example of a weapon: ___,-8.0625,-8.0625
4648,google/gemma-3-12b-it,weapon,en,indefinite_prod,hammer,Name an example of a weapon: ___,-10.125,-10.125
4649,google/gemma-3-12b-it,weapon,en,indefinite_prod,icepick,Name an example of a weapon: ___,-19.0,-9.5
4650,google/gemma-3-12b-it,weapon,en,indefinite_prod,knife,Name an example of a weapon: ___,-8.6875,-8.6875
4651,google/gemma-3-12b-it,weapon,en,indefinite_prod,landmine,Name an example of a weapon: ___,-17.396484375,-8.6982421875
4652,google/gemma-3-12b-it,weapon,en,indefinite_prod,machete,Name an example of a weapon: ___,-14.70074462890625,-7.350372314453125
4653,google/gemma-3-12b-it,weapon,en,indefinite_prod,machine gun,Name an example of a weapon: ___,-11.0089111328125,-5.50445556640625
4654,google/gemma-3-12b-it,weapon,en,indefinite_prod,missile,Name an example of a weapon: ___,-14.5,-14.5
4655,google/gemma-3-12b-it,weapon,en,indefinite_prod,pickax,Name an example of a weapon: ___,-18.90625,-9.453125
4656,google/gemma-3-12b-it,weapon,en,indefinite_prod,pitchfork,Name an example of a weapon: ___,-15.690277099609375,-7.8451385498046875
4657,google/gemma-3-12b-it,weapon,en,indefinite_prod,pocketknife,Name an example of a weapon: ___,-16.33984375,-8.169921875
4658,google/gemma-3-12b-it,weapon,en,indefinite_prod,razor blade,Name an example of a weapon: ___,-20.109375,-10.0546875
4659,google/gemma-3-12b-it,weapon,en,indefinite_prod,revolver,Name an example of a weapon: ___,-12.125,-12.125
4660,google/gemma-3-12b-it,weapon,en,indefinite_prod,rifle,Name an example of a weapon: ___,-9.0,-9.0
4661,google/gemma-3-12b-it,weapon,en,indefinite_prod,scalpel,Name an example of a weapon: ___,-15.125076293945312,-7.562538146972656
4662,google/gemma-3-12b-it,weapon,en,indefinite_prod,scissors,Name an example of a weapon: ___,-14.4375,-14.4375
4663,google/gemma-3-12b-it,weapon,en,indefinite_prod,slingshot,Name an example of a weapon: ___,-13.44989013671875,-6.724945068359375
4664,google/gemma-3-12b-it,weapon,en,indefinite_prod,spear,Name an example of a weapon: ___,-9.625,-9.625
4665,google/gemma-3-12b-it,weapon,en,indefinite_prod,sword,Name an example of a weapon: ___,-6.3125,-6.3125
4666,google/gemma-3-12b-it,weapon,en,indefinite_prod,tank,Name an example of a weapon: ___,-13.8125,-13.8125
4667,google/gemma-3-12b-it,weapon,en,indefinite_prod,torpedo,Name an example of a weapon: ___,-15.625,-15.625
4668,google/gemma-3-12b-it,weapon,en,indefinite_prod,trident,Name an example of a weapon: ___,-17.25,-17.25
4669,google/gemma-3-12b-it,weapon,en,indefinite_prod,whip,Name an example of a weapon: ___,-15.75,-15.75
4670,google/gemma-3-12b-it,women's clothing,en,generic,bikini,One example of a women's clothing is ___.,-19.75,-19.75
4671,google/gemma-3-12b-it,women's clothing,en,generic,blouse,One example of a women's clothing is ___.,-12.9375,-12.9375
4672,google/gemma-3-12b-it,women's clothing,en,generic,boa,One example of a women's clothing is ___.,-22.75,-22.75
4673,google/gemma-3-12b-it,women's clothing,en,generic,bra,One example of a women's clothing is ___.,-18.125,-18.125
4674,google/gemma-3-12b-it,women's clothing,en,generic,corset,One example of a women's clothing is ___.,-19.375,-19.375
4675,google/gemma-3-12b-it,women's clothing,en,generic,dress,One example of a women's clothing is ___.,-11.9375,-11.9375
4676,google/gemma-3-12b-it,women's clothing,en,generic,fishnet stockings,One example of a women's clothing is ___.,-17.082275390625,-5.694091796875
4677,google/gemma-3-12b-it,women's clothing,en,generic,garter,One example of a women's clothing is ___.,-19.40625,-9.703125
4678,google/gemma-3-12b-it,women's clothing,en,generic,headscarf,One example of a women's clothing is ___.,-18.869140625,-6.289713541666667
4679,google/gemma-3-12b-it,women's clothing,en,generic,kimono,One example of a women's clothing is ___.,-18.5,-18.5
4680,google/gemma-3-12b-it,women's clothing,en,generic,leggings,One example of a women's clothing is ___.,-14.6875,-14.6875
4681,google/gemma-3-12b-it,women's clothing,en,generic,lingerie,One example of a women's clothing is ___.,-15.375,-15.375
4682,google/gemma-3-12b-it,women's clothing,en,generic,pantsuit,One example of a women's clothing is ___.,-17.71875,-8.859375
4683,google/gemma-3-12b-it,women's clothing,en,generic,pantyhose,One example of a women's clothing is ___.,-21.243408203125,-7.081136067708333
4684,google/gemma-3-12b-it,women's clothing,en,generic,skirt,One example of a women's clothing is ___.,-14.75,-14.75
4685,google/gemma-3-12b-it,women's clothing,en,generic,stiletto,One example of a women's clothing is ___.,-21.306884765625,-10.6534423828125
4686,google/gemma-3-12b-it,women's clothing,en,generic,stockings,One example of a women's clothing is ___.,-18.125,-18.125
4687,google/gemma-3-12b-it,women's clothing,en,generic,tiara,One example of a women's clothing is ___.,-18.126953125,-9.0634765625
4688,google/gemma-3-12b-it,women's clothing,en,generic,tube top,One example of a women's clothing is ___.,-22.8828125,-11.44140625
4689,google/gemma-3-12b-it,women's clothing,en,generic,veil,One example of a women's clothing is ___.,-21.0,-21.0
4690,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,bikini,Name an example of a women's clothing: ___,-13.5,-13.5
4691,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,blouse,Name an example of a women's clothing: ___,-5.03125,-5.03125
4692,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,boa,Name an example of a women's clothing: ___,-15.125,-15.125
4693,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,bra,Name an example of a women's clothing: ___,-11.1875,-11.1875
4694,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,corset,Name an example of a women's clothing: ___,-12.875,-12.875
4695,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,dress,Name an example of a women's clothing: ___,-2.265625,-2.265625
4696,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,fishnet stockings,Name an example of a women's clothing: ___,-17.5185546875,-5.839518229166667
4697,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,garter,Name an example of a women's clothing: ___,-15.12890625,-7.564453125
4698,google/gemma-3-12b-it,women's clothing,en,indefinite_prod,headscarf,Name an example of a women's clothing: ___,-15.2265625,-5.075520833333333
