,concept,spanish,spanish_to_eng,german,german_to_eng,english,typ_es,typ_de,typ_en
1447,furniture,,,,,beanbag,,,0.2869897959183673
1448,furniture,Cama,bed,Bett,bed,bed,0.9866666666666667,0.9666666666666667,0.827791790873653
1449,furniture,Banco,bench,Bank,bench,bench,0.6533333333333333,0.6140350877192983,0.5129836880988955
1450,furniture,,,,,bookshelf,,,0.6600168157150501
1451,furniture,,,,,bunkbed,,,0.536038224813735
1452,furniture,,,,,cabinet,,,0.5669189023924175
1453,furniture,Silla,chair,Stuhl,chair,chair,0.9666666666666667,0.975,0.8478088909982597
1454,furniture,Arcón,chest,Truhe,chest,chest,0.39999999999999997,0.6749999999999999,0.47433518862090285
1455,furniture,,,,,closet,,,0.2147005143520823
1456,furniture,,,,,coat rack,,,0.36003763207410616
1457,furniture,,,Couchtisch,coffee table,coffee table,,0.875,0.7788741870374524
1458,furniture,,,,,cot,,,0.31307977736549164
1459,furniture,,,Couch,couch,couch,,0.9444444444444445,0.8864468864468863
1460,furniture,,,,,counter,,,0.30907029478458053
1461,furniture,,,,,crib,,,0.4643630179344465
1462,furniture,Escritor,desk,Schreibtisch,desk,desk,0.8133333333333334,0.9,0.7591362126245846
1463,furniture,,,,,dresser,,,0.736986929603302
1464,furniture,,,Aktenschrank,filing cabinet,filing cabinet,,0.5666666666666667,0.3637188208616779
1465,furniture,,,,,footrest,,,0.4160314728300959
1466,furniture,Hamaca,hammock,,,hammock,0.4066666666666667,,0.24008254987388206
1467,furniture,,,,,highchair,,,0.4177809054656345
1468,furniture,,,,,lectern,,,0.11142684922070091
1469,furniture,,,,,loveseat,,,0.7476265231367272
1470,furniture,,,,,mattress,,,0.5317335725498991
1471,furniture,,,,,nightstand,,,0.6779781680113907
1472,furniture,,,,,ottoman,,,0.5415451895043731
1473,furniture,,,,,rack (display),,,0.28756957328385896
1474,furniture,,,,,rack (frame),,,0.198051948051948
1475,furniture,,,,,recliner,,,0.738643844634628
1476,furniture,Mecedora,rocking chair,Schaukelstuhl,rocking chair,rocking chair,0.6933333333333334,0.7083333333333334,0.580395794681509
1477,furniture,Estante,shelf,Regal,shelf,shelf,0.7533333333333333,0.8421052631578947,0.48039440495299235
1478,furniture,,,,,sofa bed,,,0.6674225245653818
1479,furniture,,,,,step stool,,,0.3049495660333098
1480,furniture,Taburete,stool,Hocker,stool,stool,0.7866666666666666,0.7999999999999999,0.5293524817334341
1481,furniture,Mesa,table,Tisch,table,table,0.9866666666666667,0.9249999999999999,0.8757693553611922
1482,furniture,,,,,throne,,,0.12716553287981852
1483,furniture,,,,,workbench,,,0.23529411764705874
1484,furniture,Sillón,armchair,Sessel,armchair,,0.96,0.9583333333333334,
1485,furniture,Butaca,armchair,,,,0.7666666666666666,,
1486,furniture,Barra,bar,,,,0.14666666666666664,,
1487,furniture,Bañera,bath,,,,0.43333333333333335,,
1488,furniture,Mesita,bedside table,Nachttisch,bedside table,,0.8933333333333334,0.775,
1489,furniture,Bide,bidet,,,,0.4066666666666667,,
1490,furniture,Portalibros,book shelf,,,,0.30666666666666664,,
1491,furniture,Librería,book shelves,,,,0.7333333333333334,,
1492,furniture,Litera,bunk bed,,,,0.68,,
1493,furniture,Buró,bureau,,,,0.36000000000000004,,
1494,furniture,Arca,chest,,,,0.39999999999999997,,
1495,furniture,Cajonera,chest of drawers,Kommode,chest of drawers,,0.6866666666666666,0.8916666666666666,
1496,furniture,Sinfonier,chest of drawers,,,,0.5333333333333333,,
1497,furniture,Comodín,chest of drawers,,,,0.42,,
1498,furniture,Reloj,clock,,,,0.25333333333333335,,
1499,furniture,Perchero,clothes stand,,,,0.47333333333333333,,
1500,furniture,Ordenador,computer,,,,0.2066666666666667,,
1501,furniture,Consola,console table,,,,0.4066666666666667,,
1502,furniture,Rinconera,cornerboard,,,,0.64,,
1503,furniture,Alacena,cupboard,Schrank,cupboard,,0.3933333333333333,0.975,
1504,furniture,Cortina,curtain,,,,0.4466666666666667,,
1505,furniture,Tumbona,deck chair,,,,0.5533333333333333,,
1506,furniture,Lavaplatos,dishwasher,,,,0.3133333333333333,,
1507,furniture,Lavavajillas,dishwasher,,,,0.26,,
1508,furniture,Diván,divan,,,,0.48666666666666664,,
1509,furniture,Puerta,door,,,,0.41333333333333333,,
1510,furniture,Cajón,drawer,,,,0.7933333333333333,,
1511,furniture,Tocador,dressing table,Schminktisch,dressing table,,0.7066666666666667,0.4833333333333334,
1512,furniture,Coqueta,dressing table,,,,0.3933333333333333,,
1513,furniture,Entradita,entrance hall,,,,0.28,,
1514,furniture,Tiestos,flowerpot,,,,0.09333333333333334,,
1515,furniture,Escabel,footstool,,,,0.16666666666666666,,
1516,furniture,Frigorífico,fridge,,,,0.5866666666666666,,
1517,furniture,Nevera,fridge,,,,0.2866666666666667,,
1518,furniture,Vitrina,glass cabinet,,,,0.52,,
1519,furniture,Recibidor,hall,,,,0.48,,
1520,furniture,Percha,hanger,,,,0.2933333333333333,,
1521,furniture,Cocina,kitchen,,,,0.56,,
1522,furniture,Lámpara,lamp,,,,0.4666666666666666,,
1523,furniture,Papelera,litter,,,,0.30666666666666664,,
1524,furniture,Retrete,loo,,,,0.13333333333333333,,
1525,furniture,Revistero,magazine rack,,,,0.4066666666666667,,
1526,furniture,Microondas,microwaves,,,,0.2733333333333334,,
1527,furniture,Minicadena,mini hi-fi,,,,0.2133333333333333,,
1528,furniture,Espejo,mirror,,,,0.5933333333333333,,
1529,furniture,Mural,mural,,,,0.16666666666666666,,
1530,furniture,Horno,oven,,,,0.3933333333333333,,
1531,furniture,Piano,piano,,,,0.20000000000000004,,
1532,furniture,Cuadro,picture,,,,0.4666666666666666,,
1533,furniture,Posaplatos,place mat,,,,0.17333333333333334,,
1534,furniture,Escurreplatos,plate rack,,,,0.37333333333333335,,
1535,furniture,Puf,pouffe,,,,0.3333333333333333,,
1536,furniture,Radio,radio,,,,0.2066666666666667,,
1537,furniture,Barandilla,railing,,,,0.2733333333333334,,
1538,furniture,Flexo,reading lamp,,,,0.42,,
1539,furniture,Fogón,ring,,,,0.2733333333333334,,
1540,furniture,Alfombra,rug,,,,0.39999999999999997,,
1541,furniture,Pupitre,school desk,,,,0.7400000000000001,,
1542,furniture,Balancin,seesaw,,,,0.3133333333333333,,
1543,furniture,Repisa,shelf,,,,0.43333333333333335,,
1544,furniture,Estantería,shelves,,,,0.88,,
1545,furniture,Descalzadora,shoe horn,,,,0.14,,
1546,furniture,Zapatero,shoe rack,,,,0.5933333333333333,,
1547,furniture,Ducha,shower,,,,0.37333333333333335,,
1548,furniture,Cómoda,sideboard,Anrichte,sideboard,,0.7799999999999999,0.7166666666666667,
1549,furniture,Aparador,sideboard,,,,0.4466666666666667,,
1550,furniture,Fregadero,sink,,,,0.5133333333333333,,
1551,furniture,Fregador,sink,,,,0.18000000000000002,,
1552,furniture,Sofá,sofa,Sofa,sofa,,0.9666666666666667,0.9666666666666667,
1553,furniture,Tresillo,sofa,,,,0.84,,
1554,furniture,Vidriera,stained-glass window,,,,0.12,,
1555,furniture,Banqueta,stool,,,,0.6533333333333333,,
1556,furniture,Televisión,television,,,,0.5,,
1557,furniture,Televisor,television,,,,0.3133333333333333,,
1558,furniture,WC,toilet,,,,0.14666666666666664,,
1559,furniture,Váter,toilet,,,,0.11333333333333333,,
1560,furniture,Taquillón,traditional Spanish table,,,,0.64,,
1561,furniture,Nido,truckle bed,,,,0.37999999999999995,,
1562,furniture,Baúl,trunk,,,,0.6733333333333333,,
1563,furniture,Paragüero,umbrella stand,,,,0.34,,
1564,furniture,Jarrón,vase,,,,0.3133333333333333,,
1565,furniture,Video,video,,,,0.14,,
1566,furniture,Armario,wardrobe,,,,1.0,,
1567,furniture,Ropero,wardrobe,,,,0.8466666666666667,,
1568,furniture,Guardarropa,wardrobe,,,,0.66,,
1569,furniture,Lavabo,washbasin,,,,0.4666666666666666,,
1570,furniture,Lavadora,washing machine,,,,0.3,,
1571,furniture,Ventana,window,,,,0.20000000000000004,,
1572,furniture,Encimera,worktop,,,,0.5800000000000001,,
1573,furniture,Secreter,writing desk,,,,0.5733333333333334,,
1574,furniture,,,TV-Schrank,TV cabinet,,,0.6083333333333333,
1575,furniture,,,Balkontisch,balcony table,,,0.4333333333333333,
1576,furniture,,,Kellerregal,basement shelf,,,0.34259259259259256,
1577,furniture,,,Sitzsack,beanbag chair,,,0.2843137254901961,
1578,furniture,,,Bettkasten,bed drawer,,,0.3796296296296296,
1579,furniture,,,Nachtschrank,bedside cabinet,,,0.75,
1580,furniture,,,Bücherschrank,bookcase,,,0.8666666666666667,
1581,furniture,,,Brotschrank,bread cupboard,,,0.4166666666666667,
1582,furniture,,,Campingstuhl,camping chair,,,0.23684210526315796,
1583,furniture,,,Liege,chaise longue,,,0.6916666666666668,
1584,furniture,,,Wiege,cradle,,,0.46491228070175444,
1585,furniture,,,Liegestuhl,deckchair,,,0.6491228070175439,
1586,furniture,,,Schreibtischstuhl,desk chair,,,0.8583333333333334,
1587,furniture,,,Esstisch,dining table,,,0.9416666666666668,
1588,furniture,,,Vitrine,display cabinet,,,0.8333333333333334,
1589,furniture,,,Einbauschrank,fitted cupboard,,,0.725,
1590,furniture,,,Blumenständer,flower stand,,,0.46296296296296297,
1591,furniture,,,Klapptisch,folding table,,,0.4833333333333334,
1592,furniture,,,Gartenstuhl,garden chair,,,0.4833333333333334,
1593,furniture,,,Küchentisch,kitchen table,,,0.9333333333333332,
1594,furniture,,,Wäschetruhe,linen chest,,,0.5175438596491228,
1595,furniture,,,Wäscheschrank,linen cupboard,,,0.775,
1596,furniture,,,Zeitungsständer,newspaper rack,,,0.3229166666666667,
1597,furniture,,,Beistelltisch,occasional table,,,0.7166666666666667,
1598,furniture,,,Klavierhocker,piano stool,,,0.5964912280701754,
1599,furniture,,,Safe,safe,,,0.14583333333333334,
1600,furniture,,,Sitzecke,seating area,,,0.7666666666666666,
1601,furniture,,,Schuhschrank,shoe cupboard,,,0.6583333333333333,
1602,furniture,,,Spültisch,sink unit,,,0.5,
1603,furniture,,,Regenschirmhalter,umbrella holder,,,0.17708333333333334,
1604,furniture,,,Hängeschrank,wall cupboard,,,0.75,
1605,furniture,,,Ohrensessel,wing chair,,,0.7631578947368421,
1606,game,,,,,backgammon,,,0.39036544850498334
1607,game,,,,,board game,,,0.7803571428571429
1608,game,,,,,checkers,,,0.7776812852800694
1609,game,,,,,chessboard,,,0.5640074211502782
1610,game,,,,,computer,,,0.49634668682287725
1611,game,,,,,dice,,,0.43849206349206354
1612,game,,,,,domino,,,0.4431486880466472
1613,game,,,,,game,,,0.6605442176870747
1614,game,,,,,hopscotch,,,0.35226757369614514
1615,game,,,,,jigsaw puzzle,,,0.36597057427622204
1616,game,,,,,jump rope,,,0.20877316443818902
1617,game,,,,,pinball,,,0.4413265306122449
1618,game,,,,,playing card,,,0.6260142611261372
1619,game,,,,,scrabble,,,0.6879763953774282
1620,game,,,,,shuffleboard,,,0.3291139240506329
1621,game,,,,,slot machine,,,0.35751167937054334
1622,game,,,,,ticktacktoe,,,0.5684051398337112
1623,game,,,,,videogame,,,0.7813685474189676
1624,game,,,,,yo-yo,,,0.16027210884353735
1625,garden tool,,,,,axe,,,0.34295206454674887
1626,garden tool,,,,,chainsaw,,,0.2823129251700679
1627,garden tool,,,,,clipper,,,0.6555281453240637
1628,garden tool,,,,,hatchet,,,0.29298615998123384
1629,garden tool,,,,,hoe,,,0.6956078083407276
1630,garden tool,,,,,hose,,,0.689291446915845
1631,garden tool,,,,,lawnmower,,,0.7365079365079366
1632,garden tool,,,,,pickax,,,0.24600709849157051
1633,garden tool,,,,,pitchfork,,,0.42018140589569164
1634,garden tool,,,,,rake,,,0.748299319727891
1635,garden tool,,,,,saw,,,0.27360394707333474
1636,garden tool,,,,,scissors,,,0.32047544292442254
1637,garden tool,,,,,shears,,,0.5435992578849721
1638,garden tool,,,,,shovel,,,0.758908507223114
1639,garden tool,,,,,sickle,,,0.2531957838080287
1640,garden tool,,,,,trowel,,,0.5301376364499288
1641,garden tool,,,,,watering can,,,0.7333001493280239
1642,hardware,,,,,axe,,,0.5639621702339472
1643,hardware,,,,,blowtorch,,,0.3770236184361385
1644,hardware,,,,,bolt,,,0.7724716553287984
1645,hardware,,,,,bracket,,,0.5796387520525451
1646,hardware,,,,,button,,,0.3170731707317073
1647,hardware,,,,,cable,,,0.5130852340936375
1648,hardware,,,,,can opener,,,0.29850012294074263
1649,hardware,,,,,chain,,,0.553935860058309
1650,hardware,,,,,chainsaw,,,0.5751192430995387
1651,hardware,,,,,charger,,,0.32385811467444114
1652,hardware,,,,,chicken wire,,,0.27587034813925565
1653,hardware,,,,,chisel,,,0.5355165321942731
1654,hardware,,,,,clasp,,,0.45426170468187266
1655,hardware,,,,,cleaver,,,0.26859019469856904
1656,hardware,,,,,clipper,,,0.48291589363017934
1657,hardware,,,,,coil,,,0.35004401760704285
1658,hardware,,,,,combination lock,,,0.46404275996112715
1659,hardware,,,,,cord,,,0.4696196660482375
1660,hardware,,,,,corkscrew,,,0.2936183997408487
1661,hardware,,,,,crank,,,0.3701618578465869
1662,hardware,,,,,crowbar,,,0.6214171061683099
1663,hardware,,,,,doorhandle,,,0.6192905733722059
1664,hardware,,,,,doorknob,,,0.5866213151927437
1665,hardware,,,,,doorknocker,,,0.436633912824389
1666,hardware,,,,,drill,,,0.7908163265306122
1667,hardware,,,,,duct,,,0.3707082833133253
1668,hardware,,,,,faucet,,,0.5232142857142857
1669,hardware,,,,,file,,,0.5271476032273374
1670,hardware,,,,,gear,,,0.5067947178871549
1671,hardware,,,,,hammer,,,0.7908773765916625
1672,hardware,,,,,handle,,,0.563368825791186
1673,hardware,,,,,hinge,,,0.6682718031032637
1674,hardware,,,,,hook (door catch),,,0.4878438331854481
1675,hardware,,,,,hook (hanging),,,0.5667903525046382
1676,hardware,,,,,hose,,,0.41308937368050663
1677,hardware,,,,,jackhammer,,,0.4595616024187453
1678,hardware,,,,,key,,,0.4739279981655583
1679,hardware,,,,,knob,,,0.5128618889416231
1680,hardware,,,,,ladder,,,0.6188103148236038
1681,hardware,,,,,latch,,,0.5524129651860744
1682,hardware,,,,,light switch,,,0.47660527625684423
1683,hardware,,,,,lightbulb,,,0.3834719072814311
1684,hardware,,,,,lock,,,0.6327340459993521
1685,hardware,,,,,mallet,,,0.5063915676160574
1686,hardware,,,,,nail,,,0.7745383867832846
1687,hardware,,,,,padlock,,,0.5157235621521334
1688,hardware,,,,,peg,,,0.42129409903496284
1689,hardware,,,,,pickax,,,0.4025571674452913
1690,hardware,,,,,pipe,,,0.5655862344937975
1691,hardware,,,,,pliers,,,0.7246019286835613
1692,hardware,,,,,plug,,,0.47007567071772527
1693,hardware,,,,,plunger,,,0.4340467894474863
1694,hardware,,,,,rake,,,0.49307999061693625
1695,hardware,,,,,ratchet,,,0.519610313261107
1696,hardware,,,,,saw,,,0.7484575225439013
1697,hardware,,,,,sawhorse,,,0.32286172896124743
1698,hardware,,,,,scraper,,,0.43401360544217676
1699,hardware,,,,,screw,,,0.797579496915045
1700,hardware,,,,,screwdriver,,,0.8061634292271125
1701,hardware,,,,,shears,,,0.5434771376905192
1702,hardware,,,,,shovel,,,0.5983905757424921
1703,hardware,,,,,sledgehammer,,,0.5338345864661653
1704,hardware,,,,,soldering iron,,,0.34985422740524774
1705,hardware,,,,,spark plug,,,0.4022621096631424
1706,hardware,,,,,staple gun,,,0.4955201592832255
1707,hardware,,,,,strainer,,,0.2066498509516166
1708,hardware,,,,,switch,,,0.5420861678004534
1709,hardware,,,,,tack,,,0.3849972421400992
1710,hardware,,,,,tank,,,0.24111138431276125
1711,hardware,,,,,thermometer,,,0.2467120181405895
1712,hardware,,,,,tool,,,0.8165666266506603
1713,hardware,,,,,trowel,,,0.3303231292517007
1714,hardware,,,,,tweezers,,,0.3027601845335834
1715,hardware,,,,,valve,,,0.49704229517894116
1716,hardware,,,,,vise,,,0.42953078667364375
1717,hardware,,,,,wedge,,,0.36356764928193497
1718,hardware,,,,,wire,,,0.5424091587854654
1719,hardware,,,,,wire cutters,,,0.5855037252996436
1720,hardware,,,,,wrench,,,0.709625459379154
1721,headwear,,,,,bandanna,,,0.593128390596745
1722,headwear,,,,,beanie,,,0.7049634668682287
1723,headwear,,,,,bonnet,,,0.3628117913832199
1724,headwear,,,,,bowler hat,,,0.37065637065637064
1725,headwear,,,,,crown,,,0.42340480495995864
1726,headwear,,,,,football helmet,,,0.49642857142857144
1727,headwear,,,,,hairnet,,,0.292517006802721
1728,headwear,,,,,hat,,,0.9398702009539447
1729,headwear,,,,,headband,,,0.7331632653061223
1730,headwear,,,,,headdress,,,0.26410564225690275
1731,headwear,,,,,headscarf,,,0.5244279529993815
1732,headwear,,,,,helmet,,,0.6888355342136855
1733,headwear,,,,,hood,,,0.661772025883524
1734,headwear,,,,,sombrero,,,0.4311702208973477
1735,headwear,,,,,tiara,,,0.34761904761904755
1736,headwear,,,,,top hat,,,0.5247414034106792
1737,headwear,,,,,turban,,,0.36672850958565234
1738,headwear,,,,,veil,,,0.26530612244897955
1739,headwear,,,,,wig,,,0.4831770546056261
1740,home appliance,,,,,air conditioner,,,0.5952380952380952
1741,home appliance,,,,,blender,,,0.6444444444444445
1742,home appliance,,,,,blower,,,0.1677740863787375
1743,home appliance,,,,,coffeemaker,,,0.7317987660180351
1744,home appliance,,,,,cooker,,,0.5461502782931354
1745,home appliance,,,,,cooler,,,0.23865546218487396
1746,home appliance,,,,,curling iron,,,0.2739495798319327
1747,home appliance,,,,,dishwasher,,,0.7318789584799437
1748,home appliance,,,,,dryer,,,0.6253811869575417
1749,home appliance,,,,,fan,,,0.48328267477203646
1750,home appliance,,,,,flatiron,,,0.19277108433734938
1751,home appliance,,,,,food processor,,,0.49690437972941975
1752,home appliance,,,,,freezer,,,0.6940652122918134
1753,home appliance,,,,,hairdryer,,,0.373015873015873
1754,home appliance,,,,,heater,,,0.4499072356215213
1755,home appliance,,,,,hotplate,,,0.33229291716686676
1756,home appliance,,,,,icemaker,,,0.42732702837232445
1757,home appliance,,,,,iron,,,0.49271137026239076
1758,home appliance,,,,,juicer,,,0.43659711075441404
1759,home appliance,,,,,lawnmower,,,0.25873015873015875
1760,home appliance,,,,,meat grinder,,,0.27203647416413373
1761,home appliance,,,,,microwave,,,0.8398744113029828
1762,home appliance,,,,,mixer,,,0.578078422380188
1763,home appliance,,,,,oven,,,0.8241496598639456
1764,home appliance,,,,,refrigerator,,,0.8744186046511627
1765,home appliance,,,,,sewing machine,,,0.2889983579638752
1766,home appliance,,,,,soda fountain,,,0.10714285714285714
1767,home appliance,,,,,stove,,,0.8467068645640073
1768,home appliance,,,,,television,,,0.5798733286418015
1769,home appliance,,,,,thermostat,,,0.32967032967032955
1770,home appliance,,,,,toaster,,,0.7487684729064039
1771,home appliance,,,,,toaster oven,,,0.6841269841269841
1772,home appliance,,,,,vacuum,,,0.600952380952381
1773,home appliance,,,,,waffle iron,,,0.47442680776014107
1774,home appliance,,,,,washing machine,,,0.7717425431711147
1775,home appliance,,,,,water cooler,,,0.30679524557075577
1776,home appliance,,,,,water heater,,,0.4314525810324129
1777,home appliance,,,,,wine cooler,,,0.18928571428571428
1778,home decor,,,,,abacus,,,0.11071428571428572
1779,home decor,,,,,album,,,0.360621521335807
1780,home decor,,,,,aquarium,,,0.43996203132415757
1781,home decor,,,,,birdbath,,,0.353266888150609
1782,home decor,,,,,birdcage,,,0.3231292517006802
1783,home decor,,,,,birdhouse,,,0.3676670668267307
1784,home decor,,,,,bonsai,,,0.3640029505778215
1785,home decor,,,,,candelabra,,,0.5286451930169658
1786,home decor,,,,,candle,,,0.7355716480140444
1787,home decor,,,,,candlestick,,,0.6955009276437849
1788,home decor,,,,,centerpiece,,,0.6958076253757316
1789,home decor,,,,,chandelier,,,0.7608346709470305
1790,home decor,,,,,christmas tree,,,0.4949540255662704
1791,home decor,,,,,coaster,,,0.5114998380304503
1792,home decor,,,,,cornucopia,,,0.18921642731166538
1793,home decor,,,,,crystal ball,,,0.23668491786958687
1794,home decor,,,,,cuckoo clock,,,0.42485668424673234
1795,home decor,,,,,curtain,,,0.8764465786314526
1796,home decor,,,,,doily,,,0.34693877551020397
1797,home decor,,,,,doorknocker,,,0.42292826221397645
1798,home decor,,,,,figurine,,,0.586743415314844
1799,home decor,,,,,frame,,,0.7441143546026004
1800,home decor,,,,,globe,,,0.4116402116402117
1801,home decor,,,,,gourd,,,0.18112244897959176
1802,home decor,,,,,hourglass,,,0.3354735152487961
1803,home decor,,,,,lamp,,,0.8875541125541124
1804,home decor,,,,,lampshade,,,0.7364360378297661
1805,home decor,,,,,mirror,,,0.8011416060677145
1806,home decor,,,,,pillow,,,0.7992406264831514
1807,home decor,,,,,pinecone,,,0.2587198515769944
1808,home decor,,,,,pinwheel,,,0.1946241911398705
1809,home decor,,,,,place mat,,,0.5889099825976902
1810,home decor,,,,,poster,,,0.6217982845312038
1811,home decor,,,,,potpourri,,,0.40171393232617714
1812,home decor,,,,,rug,,,0.8434285714285714
1813,home decor,,,,,scarecrow,,,0.12835463855872012
1814,home decor,,,,,stained glass,,,0.45324888576120104
1815,home decor,,,,,statue,,,0.5141256502601042
1816,home decor,,,,,tapestry,,,0.5719274376417234
1817,home decor,,,,,terrarium,,,0.3066142119498401
1818,home decor,,,,,vase,,,0.7887585034013604
1819,home decor,,,,,wallpaper,,,0.7735665694849366
1820,home decor,,,,,weather vane,,,0.18469387755102035
1821,home decor,,,,,wind chimes,,,0.4891304347826087
1822,home decor,,,,,wreath,,,0.594141656662665
1823,insect,,,,,ant,,,0.7589672232529373
1824,insect,,,,,bee,,,0.7019944341372912
1825,insect,,,,,beetle,,,0.4772187944945419
1826,insect,,,,,bug,,,0.6611781076066789
1827,insect,,,,,butterfly,,,0.5076817243751434
1828,insect,,,,,caterpillar,,,0.3755734852080366
1829,insect,,,,,cockroach,,,0.5030316474415854
1830,insect,,,,,dragonfly,,,0.3584040357716119
1831,insect,,,,,earwig,,,0.1875
1832,insect,,,,,fly,,,0.7759903961584634
1833,insect,,,,,grasshopper,,,0.48104956268221566
1834,insect,,,,,ladybug,,,0.5106626920431092
1835,insect,,,,,lightning bug,,,0.29811418238181353
1836,insect,,,,,mosquito,,,0.7543171114599686
1837,insect,,,,,moth,,,0.3988662131519273
1838,insect,,,,,praying mantis,,,0.21126760563380276
1839,insect,,,,,wasp,,,0.45772594752186585
1840,intelligence,Historia,History,,,,0.3333333333333333,,
1841,intelligence,Yo,I,,,,0.39999999999999997,,
1842,intelligence,NASA,NASA,,,,0.41333333333333333,,
1843,intelligence,Filosofía,Philosophy,,,,0.6133333333333333,,
1844,intelligence,Abundante,abundant,,,,0.2933333333333333,,
1845,intelligence,Respuesta,answer,,,,0.6,,
1846,intelligence,Atención,attention,,,,0.7333333333333334,,
1847,intelligence,Atento,attentive,,,,0.7266666666666667,,
1848,intelligence,Libro,book,,,,0.48666666666666664,,
1849,intelligence,Cerebro,brain,,,,0.8533333333333334,,
1850,intelligence,Capacidad,capacity,,,,0.82,,
1851,intelligence,Estudios,career,,,,0.5800000000000001,,
1852,intelligence,Carrera,career,,,,0.5800000000000001,,
1853,intelligence,Carisma,charisma,,,,0.45999999999999996,,
1854,intelligence,Ordenador,computer,,,,0.39999999999999997,,
1855,intelligence,Concentración,concentration,,,,0.7000000000000001,,
1856,intelligence,Aplicado,conscientious,,,,0.6733333333333333,,
1857,intelligence,Conocimiento,consciousness,,,,0.8466666666666667,,
1858,intelligence,Culto,cult,,,,0.66,,
1859,intelligence,Cultura,culture,,,,0.7266666666666667,,
1860,intelligence,Exámen,examination,,,,0.45999999999999996,,
1861,intelligence,Estudioso,expert,,,,0.6333333333333333,,
1862,intelligence,Superdotado,extremely gifted,,,,0.8266666666666667,,
1863,intelligence,Familia,family,,,,0.28,,
1864,intelligence,Sobresaliente,first class,,,,0.6533333333333333,,
1865,intelligence,Tonto,fool,,,,0.3133333333333333,,
1866,intelligence,Amistad,friendship,,,,0.41333333333333333,,
1867,intelligence,Futuro,future,,,,0.4066666666666667,,
1868,intelligence,Genio,genius,,,,0.8733333333333334,,
1869,intelligence,Notas,grades,,,,0.5,,
1870,intelligence,Felicidad,happiness,,,,0.4066666666666667,,
1871,intelligence,Cabeza,head,,,,0.8066666666666666,,
1872,intelligence,Idea,idea,,,,0.7933333333333333,,
1873,intelligence,Imaginación,imagination,,,,0.7133333333333334,,
1874,intelligence,Inteligencia,intelligence,,,,1.0,,
1875,intelligence,Inteligente,intelligent,,,,0.9533333333333333,,
1876,intelligence,Conocimientos,knowledge,,,,0.7000000000000001,,
1877,intelligence,Aprendiz,learner,,,,0.7866666666666666,,
1878,intelligence,Letras,letters,,,,0.3666666666666667,,
1879,intelligence,Vida,life,,,,0.36000000000000004,,
1880,intelligence,Lógica,logic,,,,0.86,,
1881,intelligence,Amor,love,,,,0.4666666666666666,,
1882,intelligence,Hombre,man,,,,0.5133333333333333,,
1883,intelligence,Matemáticas,maths,,,,0.5733333333333334,,
1884,intelligence,Memoria,memory,,,,0.66,,
1885,intelligence,Recuerdo,memory,,,,0.42,,
1886,intelligence,Mente,mind,,,,0.8733333333333334,,
1887,intelligence,Dinero,money,,,,0.2866666666666667,,
1888,intelligence,Nervio,nerve,,,,0.24,,
1889,intelligence,Neurona,neurone,,,,0.6733333333333333,,
1890,intelligence,Números,numbers,,,,0.45999999999999996,,
1891,intelligence,Aprobado,pass,,,,0.6,,
1892,intelligence,Representación,play,,,,0.41333333333333333,,
1893,intelligence,Poder,power,,,,0.38666666666666666,,
1894,intelligence,Rapidez,rapidity,,,,0.7066666666666667,,
1895,intelligence,Lectura,reading,,,,0.7200000000000001,,
1896,intelligence,Razón,reason,,,,0.7933333333333333,,
1897,intelligence,Razonamiento,reasoning,,,,0.9333333333333332,,
1898,intelligence,Reflexión,reflection,,,,0.82,,
1899,intelligence,Recordarto,remember,,,,0.6066666666666666,,
1900,intelligence,Responsabilidad,responsibility,,,,0.41333333333333333,,
1901,intelligence,Ciencia,science,,,,0.6933333333333334,,
1902,intelligence,Científico,scientist,,,,0.6866666666666666,,
1903,intelligence,Instituto,secondary school,,,,0.36000000000000004,,
1904,intelligence,Espabilado,sharp,,,,0.64,,
1905,intelligence,Escasa,slim/limited,,,,0.24,,
1906,intelligence,Listo,smart,,,,0.8666666666666667,,
1907,intelligence,Alma,soul,,,,0.32666666666666666,,
1908,intelligence,Estímulo,stimuli,,,,0.41333333333333333,,
1909,intelligence,Estudiante,student,,,,0.5866666666666666,,
1910,intelligence,Studio,study,,,,0.64,,
1911,intelligence,Empollón,swot,,,,0.48666666666666664,,
1912,intelligence,Profesor,teacher,,,,0.37333333333333335,,
1913,intelligence,Diez,ten,,,,0.5533333333333333,,
1914,intelligence,Test,test,,,,0.5066666666666667,,
1915,intelligence,Pensamieto,thought,,,,0.7866666666666666,,
1916,intelligence,Analizar,to analyse,,,,0.7533333333333333,,
1917,intelligence,Copier,to cheat,,,,0.26666666666666666,,
1918,intelligence,Descubrir,to discover,,,,0.7000000000000001,,
1919,intelligence,Soñar,to dream,,,,0.34,,
1920,intelligence,Conocer,to know,,,,0.7599999999999999,,
1921,intelligence,saber,to know,,,,0.7533333333333333,,
1922,intelligence,Aprender,to learn,,,,0.84,,
1923,intelligence,Memorizar,to memorize,,,,0.6,,
1924,intelligence,Aprobar,to pass,,,,0.68,,
1925,intelligence,Leer,to read,,,,0.6266666666666666,,
1926,intelligence,Razonar,to reason,,,,0.94,,
1927,intelligence,Resolver,to solve,,,,0.84,,
1928,intelligence,Estudiar,to study,,,,0.7333333333333334,,
1929,intelligence,Pensar,to think,,,,0.8733333333333334,,
1930,intelligence,Comprender,to understand,,,,0.8333333333333334,,
